ID,ITEM1,ITEM2,PAIR_COUNT,ITEM1_COUNT,ITEM2_COUNT,LIFT
15519,c011eb8f69a196757f7f492f1ad88dcfc216c39c58b37a552af0148ed5a281c6,f18f290747a3b335f1e3453c995abbcbf049c974f6ff3a35e68946625f9616d9,19,2354,1837,3.061961
15520,3f3479a29153e275326abcbd3a6ef411bbcd71e926762cad1467bd9c0c2a73a8,ea7105cbf302c2a5fb0906f6224cc6e11b632da94cf54a4fe5667ed3a5460631,100,5339,1766,7.391135
15521,6ce1ea67c7c152a9275cb6254c8d0189302375d6ec3d3b4b71baa905cf069067,a5362db89d997c0f49ae649af8f1f9a098e45a374d8cb112575a4dcc9b25e2cb,6,1294,2716,1.189731
15522,073fab5e8fccd9d7ddd909d3c882a872a4ae8380b77bd379d36c84936762f190,f46f3c0457ff2748c520cded85bb5615d55e5aaa3c8c4e8bf4b037fe340e7406,113,2797,1908,14.756023
15523,05a0ec3f4666ecabebfffda7e214c1de430a6a8c64dd7b9e93dc19abce6fb613,3120b2fe2d94af49e4e6c0dd5c387a26a671ebfadc615b2ddb54674886ebea65,34,1019,2096,11.093669
15524,3e2c3d07859dbc0fc23919c3c1ebf6132457c68d79221eb482c49673ae849854,eea78ca46e6ae70b892f283cc935ee56e146eb1b6a02f04e4b63f9fea53e5f34,59,2039,1412,14.281105
15525,12ec004946dd4bae8fdbd875571ba82624869761dadbb91040d3be980b2dd29b,803419a86fae10720ab0b85d092036687e237ef121cf90bc058819938d89d097,322,9776,6399,3.587107
15526,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,aa0cf80730808e3b6cbe024964ca74b8db3e4a5ddcf2a393b681b38e63bbe09b,36,2897,1481,5.847372
15527,94280907f264bc22089d92eb299217a6fb2181f5e0d46702cd47bfad29f6ea1b,a4cbc6c92b45f4e9f9a56ac45fcc0e60bfca2381dda506edd4b06071472534aa,10,1495,3318,1.404896
15528,a45deab02cca0f0b3542910c096d42226a66130e6bf68d640b3270ab1b4f2916,f06a25f221bf290f7e51468e35eb5a78a62172ada73f4b8180e29d719a4da53e,18,3485,1759,2.046283
15529,72de1aba238e68857c570644ce7a1640df7f97e82e7413ec0bfb2f2de85912a1,b487ca157628339860b6fc77b82e445776e99a537011ba73cd05a85529ecbe8d,93,1766,3038,12.079980
15530,a45deab02cca0f0b3542910c096d42226a66130e6bf68d640b3270ab1b4f2916,a8d8c3c8d56e3939e2f74e5ed488e0ac2049183ee7718360e4bcca14334b9e34,30,3485,1607,3.733055
15531,1ba4e277069617500862403e2f61835fc16d934e5e3894624dc980a6d40d968a,65e54e3d6a82ebdbb71b2b9078d3dd27dcf37c1f829a0477fd9ff5300d62d9d1,7,2023,2099,1.148819
15532,8918fc5e085e93eaffdfdf80da8f9584ba3c881d851c73ee99de0740caba5edd,969d998e4ea5cee32546ba9970a6355582007460de0c4c123742eaa85129dc5b,717,10134,13215,3.731065
15533,3a6d26591a16b53f4024b29c0897155ee9825bdb6ae30eff19578b6be1819135,d7d75597f1ac980f515ca8142deb45650ba6c10c5d378cdd3ce7494306b08484,71,8030,1032,5.970694
15534,a5362db89d997c0f49ae649af8f1f9a098e45a374d8cb112575a4dcc9b25e2cb,ced3ec3469987b8a868d07924502eed6ce26f18a49a88a563689823a2f5fd3fd,78,2716,2271,8.812709
15535,93ca4748e8f6d7759604344391197ef16e1b53ca5cf40df75430908c5140946f,d49da2240fcc6c8ce39e6121b992182b3d1b71e9356f4af92ffa13d601a3f369,25,2424,7170,1.002421
15536,197ce5e499a6ac916c4e2c97e2e747ee6f1ea6378e752a38c26fa2537f8891d3,f523013e192191e9075dc88fda32ccaf83eda8d9bc616894253a3f011b699baa,56,1381,3711,7.614916
15537,93ca4748e8f6d7759604344391197ef16e1b53ca5cf40df75430908c5140946f,ebf2c32994e65a9984fc5397842a336422f8af793ec1f9627beeed5cb2ff5aad,20,2424,2409,2.386835
15538,cf239c3e508fd21eaebe4c5760cb08f2631f35189b46540c6c36116cd80e0122,db7271041c5d6b2219e9744cf86f02766c1a83ad3ab05f6ef1445c750ac2970d,7,3530,1377,1.003578
15539,6c199c33af6a568e5e052b95a737316c823568443d1b8c95e4823542496b12b1,fbc6c2f2e7377f3f23586dc4638498da349e6613be36116668010de6943251b5,38,1182,2988,7.498031
15540,958dd9d4ec7c582197911acbb0f1d3893ccfac859c96f24a7e453b0a64e7062b,e01750ef7e6dd2817c5c667e66882c931484d85ecd9b0d9633f2528d3d4a3263,30,2692,3353,2.316191
15541,56a6972024ec538baf8b0695aa9cc6fcf347f5dbe3c5238f7f6171b75fac81b3,d6b891d8579605df8e7a8188fa294d135e11d7dfcd051ef13140045b10d38c96,127,2168,10964,3.723378
15542,8ff2d9b6abb61b13162daf8c34ec9a759b2b278cab3f7ce79aeeb94e526225ab,f14e72a312058665a165df1229954bf2b776ce5667a0914345ee3970a6e68b20,7,4494,1012,1.072621
15543,6129b3767ee98cc47d3dcfeb4d8c3245fa3cce074903b5b82a9e620b49eb32a3,79e164eb555cd7f7ac1fb78743a9d378979b7d00f585959153eefd8a969179ca,10,3267,1866,1.143144
15544,7ef63a244231a57bee7ac5765234820a94d14682e74b871e6886d70c92f5fa41,a5362db89d997c0f49ae649af8f1f9a098e45a374d8cb112575a4dcc9b25e2cb,98,1391,2716,18.077188
15545,56a6972024ec538baf8b0695aa9cc6fcf347f5dbe3c5238f7f6171b75fac81b3,ba3b2ab0c3cad1786b48891c809546164611ead574ec99cd27a800a3a30468b0,14,2168,3322,1.354662
15546,07daeb1c094d7da8317a7ad98c4053f3b93fa063f595f64284911bc530aa3eae,fd1e726e19402717cd9a63f735983082235b2a8cb0eec433c521d713113fcdf0,13,1535,4711,1.252805
15547,153f7c08ad964ceeafb2c5353ab1173400f3649605d5bacb4febee64f2d0a78e,56141b13b715b757bfa3fccb83cae45d1b121a179321a97faddc23661acc9528,17,2898,2752,1.485470
15548,865ae9f08fc9ed1dc1f01a7d417fc5fa221933593c19760c83de2ae68bd3c478,f18f290747a3b335f1e3453c995abbcbf049c974f6ff3a35e68946625f9616d9,11,1363,1837,3.061606
15549,71bf2369442b43209208bc9845385d9b282be6f301c5d60d8842b42f7885be7d,a639fd805824b8b347bcd968102a7fb801f8794961013c24d2fa4ed2a42fd8d7,56,3059,976,13.071352
15550,3a6d26591a16b53f4024b29c0897155ee9825bdb6ae30eff19578b6be1819135,5f4a26b105b8fcf2075202f5b7eb3baab22f2694baa9ea06dbfd48924fca079f,166,8030,2746,5.246308
15551,20d6ae9ac3f1e3f6b50fb6bbf51e679484fdf1aca82a8db70d32079b2236d49d,2217d1324201e27cf052e42c59dbebe2171b7a9b386e30237627dba991a3c1c7,33,4163,1841,3.000651
15552,706dfc42061db45654bf591ffc89849586456489002e28538b7f47836f8744c9,f2ff372b8809071c42b5ac386dfa059d59870bcca4b1c116055d60fe169a7115,24,1162,2179,6.605560
15553,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,ebf2c32994e65a9984fc5397842a336422f8af793ec1f9627beeed5cb2ff5aad,33,2897,2409,3.295265
15554,4319c30ab8e55977306a8ce00d8916e6e9451985d2045a1369948d92e0ae6f70,ad881021b36b024699d53d2eef2c8c88982ca76a0bb11709e07b4598f1ad424e,6,1537,2468,1.102285
15555,a9dcd65e3d215f6891095b28cdfa119833215b4b815637701b892c5b31c791e1,fdc00921dd992eadee2ccd7d5b49667120c1df228373fbcec1822fa03dab9c71,6,1930,1208,1.793448
15556,4453ad74528ab5a585fd69946e7ffd961cb739166b16c9a98460e30ea24a65e5,ced3ec3469987b8a868d07924502eed6ce26f18a49a88a563689823a2f5fd3fd,13,1070,2271,3.728243
15557,2fabe7a0a9c1aed9eb9cb232b53428a6fe1f82bdfc74d2837e9a6a7dbeadfd9a,3367c4fd84d01366d08266be48d6a2f5c7a9bbe56c24cf7b8eb11a1746fc6536,599,12154,12979,2.646233
15558,73642b7ccc578220c80a0cdf53f2726b5e9e6506e8897722b9680e78775f5f17,a4cbc6c92b45f4e9f9a56ac45fcc0e60bfca2381dda506edd4b06071472534aa,78,7662,3318,2.138148
15559,687e76ba74031be199fb48d468f4757828d42d4008d80c27f57f9adfddf74fb7,a09a8cda2436b59e796152ecba3cf61ad0493aaac25affa3803b7ef64b22a3d5,51,3810,6916,1.348814
15560,1a88c3b60a341a171610786db5cbaa5803960218f32189435fff228b1ca8bc83,d0eb42d1dcb72179895e3e730bddaa69ce7edd664ecee97dd92e0ed55ef955b2,10,2039,1931,1.769955
15561,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,5f4a26b105b8fcf2075202f5b7eb3baab22f2694baa9ea06dbfd48924fca079f,65,2897,2746,5.694113
15562,3bb9b439b84a4a433288c29bc34558981969f9d5ceb39e04617a63a02a790991,72de1aba238e68857c570644ce7a1640df7f97e82e7413ec0bfb2f2de85912a1,242,8782,1766,10.874091
15563,1e9714b5fdd6f756a9e3d3e11ca9aa19cb50b50e6723c173e32989a97eb61156,394add7c80c8885edd2682212c672532c2ff470107bcb6ca5933293a21e6a3e1,9,2152,563,5.176707
15564,4386c8e477642b6b6d48da2efeaf05b2cb88b2ab53a1db2fc9b2d1cdb7e24a12,bc59ebf0c6d55c3dd90a838a4deb426cd2d3cf71de5b11497f4bd241acc4376c,6,1813,1307,1.764573
15565,6446506d5cf328e5e4e0b47f3a2914a86d55b95e8b24f6ffd54cbb76855c3b3e,70dc695dd938f6274d100e4ed738edc56c0e6f3dd99db92e78d8745154e2f33b,20,3354,3135,1.325535
15566,3367c4fd84d01366d08266be48d6a2f5c7a9bbe56c24cf7b8eb11a1746fc6536,56a6972024ec538baf8b0695aa9cc6fcf347f5dbe3c5238f7f6171b75fac81b3,54,12979,2168,1.337381
15567,b2d841a9aec0e56a71f19ac8e4bcd4dffc6b1e5c72025b7609164e4eab2046ee,d1a7d185f4ad73de74d59c3ce0bff0831b51e59b00f57fe44b53bb23198cec20,63,3076,6250,2.283684
15568,2fabe7a0a9c1aed9eb9cb232b53428a6fe1f82bdfc74d2837e9a6a7dbeadfd9a,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,3519,12154,35972,5.609152
15569,16ef06672011a568ab1f4ffca9c28a308640d1a1b9813b082a63bb9a995f545f,3bb9b439b84a4a433288c29bc34558981969f9d5ceb39e04617a63a02a790991,375,10374,8782,2.868490
15570,949d5863ea647927db81cf760d03933c988d9c1f2650f28c66adfff63105c61a,d8613d3eda52807b46850e290cd1f1c222b7f399d6b1e861b9e7e9695b932954,412,1809,15946,9.953335
15571,8de9df7a861349c54bb7d1c526d8b110444d5170a898d7ca2fcebb1fcc5b13e2,bb48156f44d08892a144173909d2ab113f904450aaec631f3bff7b13466b665e,11,1462,2837,1.848195
15572,5dbea717d3f1e3431c11d0c5fb8d4694648b306fd83f4bf1226a537131804786,c62772b3bf43bafc30d89276129d4fc6e14ac824083eb9ff18df170eb6d1c5a9,11,1663,2308,1.997222
15573,702729e04b57093360b3a5c54f328566eec50ba257b62f2bd4b4ad52489000e1,f4736bcac36f0ba96ac30a4442e2abd30cc9af49bc7075759276f35dce07958e,27,1383,5107,2.664020
15574,3c319f7e97b67f70d66733463a88350e3084dda35e84ec8f2809b84330fca566,c9e074615669978e20057d01fe8cf66a0d48d409a09769608808f31dc58061d1,30,3730,3256,1.721432
15575,72e122d86620b68da902daba3c12622583495fab555600370f32727d95fa4a49,c7eef9bef3332a8c1617e8c7e6b048d9cf51eb6a886636c167fcf1e32ac9e850,19,3326,1662,2.395312
15576,6c11615b2dbe881306bf1731bdb4e541494f032ea5fe02aaaffca65d50f0d4cc,e2c5349ff7db1878e332b58271493d35ba2823fa63d3b0a7a87d7c2185303747,56,5595,2818,2.475191
15577,884f194092d95f00d47d3bf29529fa359c22cf6152e7b8ef5bc5772949d03645,aa6a918fa29427ef0862f6f939da307b425966ad778c07dcdd175da8a671ebea,8,1950,1301,2.197555
15578,6433ca175221d5fc16dfd95e71882e2a5fab9a8de3fc0671c767eae917bead04,6f8e56b7c0a255d724e772bedffeeff491afd81901da023ab9f931e02061d014,64,3329,1930,6.941777
15579,8918fc5e085e93eaffdfdf80da8f9584ba3c881d851c73ee99de0740caba5edd,918a5d35ea957027853b0f0792a46211e4ea20c66c2811f05b23948044f0dee6,61,10134,3269,1.283204
15580,26dbd8a196bd051a02f1f67b1f9e84de380c9a79b472afe1f276a69c95853e55,7640268136f5b274e25f4611483b26656d19c5fb7006a703a455e541e36558ec,29,2269,6088,1.463021
15581,ed956b10deaac13a0771ab172af324e958df860481a0b5e5f76d5c0446193b07,f14fc4251d2c7eeef839a93cc52c76163dd015afd5e719fb530fa5ec3059bba2,445,12822,12277,1.970034
15582,c903a0edb4eea1d4f244541c66e3be6446d29b74ddbc021ff523b703796da1d0,ebf2c32994e65a9984fc5397842a336422f8af793ec1f9627beeed5cb2ff5aad,110,5251,2409,6.060041
15583,bb3ce5f621f4b58b31290e459c3a5031eafddd471ca6a7401082ecd98a906d84,e7b3ced7305e15831a363c810e5caa9e2fdc23023048de58dec1d05517794427,27,8165,1691,1.362780
15584,9275d19e0cb75654954f5a5c86ec6cb03060f72c962e628a5cfbaae3181d8d1b,9e9e46354469546d09c2cc280a5c808aadf2c849790a3ebc63afd9bdfb7b3d59,11,1744,1688,2.603967
15585,ce084f0bebbf24273118172d1844a02402a9ac40f7c8250726424e9b05ab432e,f58da894586ab194e3cd357eee035b74830706f15a2de04643b4a1c64a5aa435,10,1672,1860,2.240849
15586,426d37fa6af40a2e2bbdc88430ef63f7e522ae75482c0454c95879c1fe8c35c0,c37c58d535cd5e5d027ff36b5feab514bea020601a25669aab2ee1bd7dae0cfa,8,719,3662,2.117408
15587,3bb9b439b84a4a433288c29bc34558981969f9d5ceb39e04617a63a02a790991,e4ad8e98e89a28e81c8b5324f478e0bb583a9ec8bb0c105f6fa4905a07e9a0b1,252,8782,5651,3.538698
15588,232247fa7953669d85b54088b2f236766342d1ce96f978496e46a7d55e87e747,5cb28e00bf74230326c0f5ae395c9fcb3a8da475d1a865c894bd46c4dc3ffdfa,39,1844,1477,9.978952
15589,1e9714b5fdd6f756a9e3d3e11ca9aa19cb50b50e6723c173e32989a97eb61156,4386c8e477642b6b6d48da2efeaf05b2cb88b2ab53a1db2fc9b2d1cdb7e24a12,6,2152,1813,1.071699
15590,1aa2ec8221fa6d9ce9afc3775aa3381d8d18eafab1339a14d875a3412a7095b3,f18f290747a3b335f1e3453c995abbcbf049c974f6ff3a35e68946625f9616d9,6,1569,1837,1.450711
15591,36b32dda2f4d84db2751fbfcda3f7e239d2b0a428107d78454623c9167457882,478e3e0cfa7ea2ef5832801cc7c0d289295ac7775eedcdeb0e9f4974df2de34a,11,1231,5507,1.130788
15592,6ed86a1f30544599a562e45a8895512c1aa634ada1a42d839be959585608a6be,ee9af63abbc01197bd4dddcbf530cf3a9a332f5afdeca532a9d6a7e1f91bf32d,17,1545,3896,1.968173
15593,f2ff372b8809071c42b5ac386dfa059d59870bcca4b1c116055d60fe169a7115,f583472c9a5cb8c255615959ca999276381c69ac99a9da71dfece5983de3a7f7,6,2179,1409,1.361899
15594,18d4aee90a94d871723c2f1e59d3fd588df9d09dffa605325f2c68c9b4d8e128,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,121,2110,35972,1.110964
15595,481ed8b48c11a6c6e25e4bca70741716a19bc1b453ffd44585645fabe3497e74,ee9af63abbc01197bd4dddcbf530cf3a9a332f5afdeca532a9d6a7e1f91bf32d,39,1469,3896,4.748819
15596,cd41dd1ab418b769bda4172979554e439ad60408cfd554ff125eef2b65ca865f,dd5f2227014e3cac07caa5fdc6e8651cb88104530d401c3cda67a303f5d92604,70,5873,1430,5.808497
15597,267065b655be510edf71ec0f9e2c690cc048c175a95037218b8edf04d21aeeae,4319c30ab8e55977306a8ce00d8916e6e9451985d2045a1369948d92e0ae6f70,10,1144,1537,3.963345
15598,6c11615b2dbe881306bf1731bdb4e541494f032ea5fe02aaaffca65d50f0d4cc,e5519cf0f639b518b111026a1e76e6753292a7053392e355b5a27fa92b4f55c3,360,5595,18793,2.385987
15599,6b4b021061f2870cd68968d52c08b392f783214e67d1d175213a0a114bacdafc,8ff2d9b6abb61b13162daf8c34ec9a759b2b278cab3f7ce79aeeb94e526225ab,18,1968,4494,1.418326
15600,8312633d1128fbf27ae83c535557af2d0448880f2f6965201cfab8508688d2b9,f4736bcac36f0ba96ac30a4442e2abd30cc9af49bc7075759276f35dce07958e,27,3467,5107,1.062688
15601,66c2893bbb2e99c265ee8999ebbad24f2e04fcbd9f5df7ce1e45490675d4dff4,958dd9d4ec7c582197911acbb0f1d3893ccfac859c96f24a7e453b0a64e7062b,7,1774,2692,1.021483
15602,2ea1a20ee824ce672e4a8e6e0a7b429da5e641a98fb6f9d48da8d212ab9608bd,fbc6c2f2e7377f3f23586dc4638498da349e6613be36116668010de6943251b5,97,7031,2988,3.217628
15603,a639fd805824b8b347bcd968102a7fb801f8794961013c24d2fa4ed2a42fd8d7,bc59ebf0c6d55c3dd90a838a4deb426cd2d3cf71de5b11497f4bd241acc4376c,36,976,1307,19.667037
15604,129fc00152d97321ac540dde99547b4cb39de77e0a3a91fdb2faaf725a9d7bae,2014ccff593820adfe9819723ef9017396107a4fe891b6b26f5d869740ec461a,16,5428,1222,1.681011
15605,a3df705a2dffa05976b853e19106b1b43a66f606775f91d9c63df096fab099ec,f0fca808a612585ba7671619656e224be0a923495223788ba60f6035a2776a5b,29,4896,2251,1.833761
15606,dd5f2227014e3cac07caa5fdc6e8651cb88104530d401c3cda67a303f5d92604,f8f8bba50d159c2ec2c31ae7e34d26768836c3be20773f9355c33957b63a224f,6,1430,891,3.281703
15607,8e4941a8b12078b60050d32df3ded9da2648265c45787949408b8eac39d16c8c,ea7105cbf302c2a5fb0906f6224cc6e11b632da94cf54a4fe5667ed3a5460631,39,2326,1766,6.616464
15608,7503946cd00fd507751cfa63f2fcbde6a7c835afc29fef365f2b5550b8a84428,85d591d960ca0c75bdff773efc7b03c2d81c02caffd3436d5138bdd9074cae60,9,1096,4679,1.223040
15609,3b47ead8994dd9980ab2bd6fdfc9d667417e07de869e408815c9ee0998241810,99b798ca9201dbf08894c6544fcdae4d1f61057bcbff0876e2b19a6b4d35cd39,22,2178,1431,4.919114
15610,7b1594811c3b766c53b1af26510320293d28efbb0da1cabbd51c9c7f63a5aaef,98eeee36f9276108238cb1a902096d03efe1848ffe44fe9ecabea5e32e4d26a7,13,3868,1955,1.198042
15611,8ff2d9b6abb61b13162daf8c34ec9a759b2b278cab3f7ce79aeeb94e526225ab,969d998e4ea5cee32546ba9970a6355582007460de0c4c123742eaa85129dc5b,181,4494,13215,2.123929
15612,a9dcd65e3d215f6891095b28cdfa119833215b4b815637701b892c5b31c791e1,d1a7d185f4ad73de74d59c3ce0bff0831b51e59b00f57fe44b53bb23198cec20,156,1930,6250,9.012577
15613,a3df705a2dffa05976b853e19106b1b43a66f606775f91d9c63df096fab099ec,cb36db85d86786a2ada43a5d8bd734fc71b0b586db6fe5e98619bbc623be452b,72,4896,7942,1.290396
15614,42ffda18f98b59ba27058a3f45baaed867895afdd2fd59fdcf51417642072a26,a9dcd65e3d215f6891095b28cdfa119833215b4b815637701b892c5b31c791e1,9,2854,1930,1.138657
15615,08227d929899692968c7953baa19202a30ee27e168435268ae6ad08ce6cadd24,b487ca157628339860b6fc77b82e445776e99a537011ba73cd05a85529ecbe8d,25,2485,3038,2.307744
15616,2014ccff593820adfe9819723ef9017396107a4fe891b6b26f5d869740ec461a,e5519cf0f639b518b111026a1e76e6753292a7053392e355b5a27fa92b4f55c3,34,1222,18793,1.031747
15617,2574d1d5234705005c7b14e459bb756ef98191153662f23cca91c34ac4991a0d,f18f290747a3b335f1e3453c995abbcbf049c974f6ff3a35e68946625f9616d9,10,1299,1837,2.920407
15618,3f3479a29153e275326abcbd3a6ef411bbcd71e926762cad1467bd9c0c2a73a8,5a57844007906428852cb07a1be083e8c301afadafe2eb062f49d807a9a8cd05,17,5339,1512,1.467570
15619,7c79be905ac4a2b998e6a437a265a842d2e5b6dd0721ec9fc221e552c8093286,bea8dc1075bce33c0998ba5eedaf732fa20308e790da7c880b35f3dd02013a9f,7,1720,2415,1.174395
15620,3f29c5cf9858167175c90af614e9d15d2ad8a43a0e0d984b554b6e145d477abc,a5362db89d997c0f49ae649af8f1f9a098e45a374d8cb112575a4dcc9b25e2cb,47,5041,2716,2.392286
15621,011b0da93c663d6b960560cd25c3e069bcb52d9bbe3c3fa798625a56994a0166,c011eb8f69a196757f7f492f1ad88dcfc216c39c58b37a552af0148ed5a281c6,84,4856,2354,5.121013
15622,3a6d26591a16b53f4024b29c0897155ee9825bdb6ae30eff19578b6be1819135,5a210bc5f062bf6c3471981fc722c22fddf96c83ba1756292c7bbf164b74f084,66,8030,2473,2.316146
15623,7451d0a9f6e7d5daa6e542b7dca2fa037765c2aa0d9baee1cb53ac9301ae2ad2,b487ca157628339860b6fc77b82e445776e99a537011ba73cd05a85529ecbe8d,24,1527,3038,3.605340
15624,2859d351bbb0283300d5528d8cbbe883554728af56ecc8d86ac4704b7db15bee,c011eb8f69a196757f7f492f1ad88dcfc216c39c58b37a552af0148ed5a281c6,11,990,2354,3.289370
15625,3e2c3d07859dbc0fc23919c3c1ebf6132457c68d79221eb482c49673ae849854,6c199c33af6a568e5e052b95a737316c823568443d1b8c95e4823542496b12b1,24,2039,1182,6.939661
15626,68563a18f2e418bb76e8119985c5f2ebe758cae9eaaeed342e3ad0aaba88c3a6,d5686e71cfc9a71c374cc862cab864af347b54e087be1775252b038b96e94640,12,2399,3061,1.138805
15627,20d6ae9ac3f1e3f6b50fb6bbf51e679484fdf1aca82a8db70d32079b2236d49d,3507f02e88cefb748cc983ca27ea5a2f3a72a5a62f8ddbe92abef0c7c786d5db,15,4163,1657,1.515389
15628,70dc695dd938f6274d100e4ed738edc56c0e6f3dd99db92e78d8745154e2f33b,d68e82298e434a3cb0a1a55cbcf0e99cf1046f16914834a0f583b673fdbf2b5d,9,3135,1585,1.262227
15629,d6bc0a7b307e66306d62d8c6b1b521da57ac70fc2774af1f6400ffaf2741cd80,e5519cf0f639b518b111026a1e76e6753292a7053392e355b5a27fa92b4f55c3,66,2395,18793,1.021890
15630,a4cbc6c92b45f4e9f9a56ac45fcc0e60bfca2381dda506edd4b06071472534aa,b7f57ad80ce7604cc532b7a9d93fdc9b0658f4ffdc93036af76b687dd9c7bd98,33,3318,1653,4.193015
15631,6c04925371d534827ac38fb5de135ad322efca6a2e254455ed06bb3567c17a07,803419a86fae10720ab0b85d092036687e237ef121cf90bc058819938d89d097,18,1467,6399,1.336263
15632,218e02b88a0a394e47593fbb718462a4ab36964ee332e51d5cf3cdee094061f6,34118ec0a6ee088e192fdf46308b702a838e52223829aa3764e8c8ab617c46e3,30,1591,2090,6.287334
15633,2ee3d7c1cb1977da02fbc5b68ea5cdde08bdb9d9bfa5d02761fe3850e3c7df9f,b7f57ad80ce7604cc532b7a9d93fdc9b0658f4ffdc93036af76b687dd9c7bd98,6,1465,1653,1.726643
15634,129fc00152d97321ac540dde99547b4cb39de77e0a3a91fdb2faaf725a9d7bae,942da1e81bb0a4ff1ba51dc5cadfc7d2ff7ca25ef647d5010342863b331183f5,387,5428,25836,1.923125
15635,68563a18f2e418bb76e8119985c5f2ebe758cae9eaaeed342e3ad0aaba88c3a6,eea78ca46e6ae70b892f283cc935ee56e146eb1b6a02f04e4b63f9fea53e5f34,7,2399,1412,1.440107
15636,56141b13b715b757bfa3fccb83cae45d1b121a179321a97faddc23661acc9528,a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,20,2752,2786,1.817867
15637,aa0cf80730808e3b6cbe024964ca74b8db3e4a5ddcf2a393b681b38e63bbe09b,e7b3ced7305e15831a363c810e5caa9e2fdc23023048de58dec1d05517794427,20,1481,1691,5.565357
15638,8f76aa7912671508355dc2ca1bddac5cb89c0d393e3e93d8854db1b76bb14c81,d0189a0a485e59c06c4241ac2fdf4f6435278df917797e918ed7edde4c388072,33,1170,1646,11.941530
15639,a9dcd65e3d215f6891095b28cdfa119833215b4b815637701b892c5b31c791e1,e01750ef7e6dd2817c5c667e66882c931484d85ecd9b0d9633f2528d3d4a3263,52,1930,3353,5.599822
15640,16ef06672011a568ab1f4ffca9c28a308640d1a1b9813b082a63bb9a995f545f,97ae0e13ebb542da3508485dc5827320b77f24ef77bd568c96a52c618fced328,211,10374,3561,3.980393
15641,36717e84e04ec618b2c47bfa99624a8268e0388ea661f464a015d3cbb3699463,f3f66b393a035be51e0bb0f684ea532047d5a12c0920feb5d15c3f884f0fb44b,10,2832,1371,1.794862
15642,a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,b5619446e6fb313dd49a195203be02b17ac4b9f38e9ade00e382a7209cc633a9,25,2786,1403,4.457208
15643,a47866ecaac40095d3695ae8450f3dc83fa8b15144884631aa2946c455d7cc21,dda28166ea8fb794de43d397332cb49788318ad1f25fe33d7d7499eafa958703,90,10245,3257,1.879639
15644,267065b655be510edf71ec0f9e2c690cc048c175a95037218b8edf04d21aeeae,6580322e3b3ed89c5c0bf581124dcdcbee5d750877bacdd8fb9e36991ee28668,6,1144,2124,1.720808
15645,97ae0e13ebb542da3508485dc5827320b77f24ef77bd568c96a52c618fced328,b3d0bde7920e053da68de3cd8e350bd32da6cde38f305a15ab9dc2a1f18071ef,16,3561,1534,2.041195
15646,66c2893bbb2e99c265ee8999ebbad24f2e04fcbd9f5df7ce1e45490675d4dff4,e436eab7e6c162633338041821b4872af7b4366ff7ddb0b3c79d503a71424484,12,1774,2311,2.039809
15647,6c11615b2dbe881306bf1731bdb4e541494f032ea5fe02aaaffca65d50f0d4cc,cd41dd1ab418b769bda4172979554e439ad60408cfd554ff125eef2b65ca865f,213,5595,5873,4.517324
15648,a8d8c3c8d56e3939e2f74e5ed488e0ac2049183ee7718360e4bcca14334b9e34,b487ca157628339860b6fc77b82e445776e99a537011ba73cd05a85529ecbe8d,12,1607,3038,1.712929
15649,9e9e46354469546d09c2cc280a5c808aadf2c849790a3ebc63afd9bdfb7b3d59,f18f290747a3b335f1e3453c995abbcbf049c974f6ff3a35e68946625f9616d9,6,1688,1837,1.348439
15650,79e164eb555cd7f7ac1fb78743a9d378979b7d00f585959153eefd8a969179ca,ff16b894cc729f76a7b6f32fc9b5b561f64339f8efff77eb2b671d30b3fc90b2,11,1866,2913,1.410270
15651,6a5510d67060af52da80ac4af48483940eface74eb744f6cd379e7d84e3e6991,702729e04b57093360b3a5c54f328566eec50ba257b62f2bd4b4ad52489000e1,14,2217,1383,3.182013
15652,a323098c08742400d8f75910c203ada6575c62083853c44fe2e112b5986d3ab0,e5519cf0f639b518b111026a1e76e6753292a7053392e355b5a27fa92b4f55c3,274,6207,18793,1.636946
15653,5f4a26b105b8fcf2075202f5b7eb3baab22f2694baa9ea06dbfd48924fca079f,e7b3ced7305e15831a363c810e5caa9e2fdc23023048de58dec1d05517794427,39,2746,1691,5.853050
15654,7451d0a9f6e7d5daa6e542b7dca2fa037765c2aa0d9baee1cb53ac9301ae2ad2,a8d8c3c8d56e3939e2f74e5ed488e0ac2049183ee7718360e4bcca14334b9e34,6,1527,1607,1.703955
15655,08227d929899692968c7953baa19202a30ee27e168435268ae6ad08ce6cadd24,ab2421f49cfcca40d7b270a8258698dea6f36c5b492600eee9e239e67c051b8d,14,2485,1225,3.204995
15656,3f3479a29153e275326abcbd3a6ef411bbcd71e926762cad1467bd9c0c2a73a8,93ca4748e8f6d7759604344391197ef16e1b53ca5cf40df75430908c5140946f,147,5339,2424,7.915649
