ITEM,QUANTITY,TRANSACTIONS,ITEM_NAME,SEGMENT,SUB_CAT,CAT,SUPER_CAT,ITEM_TOTAL_WEIGHT_OR_VOL_QTY
6ef55d415ce0952c4ed846adb4e34ceb94b1da052806cb285fc5c3e585629a94,4147.0000,3534,Jordans Country Crisp Strawberries 500g,5123b72ea6ae9ce48e8522bd9c5115d55b33f1a69d342fa1c8de89185159e1c8,5c16bdd26b6a69f66f1397f81715d218562617b78fd7585a2ba6410bf8b912f0,e611ab6d625e91105591844574480cfa9866d6508c6a325205f8b05e51e093d3,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,500.0000
fa145abc43869d474d2fe27a62a1f505f4d55b971f46401c0dbc5a857fe60442,1717.0000,1478,Daily's Simply Muesli 1kg,8b0e9440186cb11eb50630cfe871052a601571382b5b90c6c61cb4fefd02f3a2,5c16bdd26b6a69f66f1397f81715d218562617b78fd7585a2ba6410bf8b912f0,e611ab6d625e91105591844574480cfa9866d6508c6a325205f8b05e51e093d3,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,1000.0000
d0418cdd56ff0a2234b7fa11471080d9a2f2f5555c0f26d313da5b611d97dbee,2821.0000,2409,Jordans Country Crisp Raspberry 500g,5123b72ea6ae9ce48e8522bd9c5115d55b33f1a69d342fa1c8de89185159e1c8,5c16bdd26b6a69f66f1397f81715d218562617b78fd7585a2ba6410bf8b912f0,e611ab6d625e91105591844574480cfa9866d6508c6a325205f8b05e51e093d3,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,500.0000
1ba4e277069617500862403e2f61835fc16d934e5e3894624dc980a6d40d968a,2619.0000,2023,Panadol Extra Advance x14,cd0dacb11ad108acf7c7fbc32707ccb366dd84f0b8432df30931e319dc22dfff,85c90d2e8642516b9a83070d2f22e1c974c43bf16cee292494dd4baf344b2bad,cc5d9b52e0413df048465174983148e4686ec3704cee52a045ff1aac8598297d,5df3e4da2395aef5c8b3267b7253bb118eae178abf3d68425e25476c9adc12cb,14.0000
7654fa6f1bd11668ebdfe1253b88ebc83ada2d7b817e4fdafc646d888e5c4556,1540.0000,1287,Panadol Extra soluble x24,cd0dacb11ad108acf7c7fbc32707ccb366dd84f0b8432df30931e319dc22dfff,85c90d2e8642516b9a83070d2f22e1c974c43bf16cee292494dd4baf344b2bad,cc5d9b52e0413df048465174983148e4686ec3704cee52a045ff1aac8598297d,5df3e4da2395aef5c8b3267b7253bb118eae178abf3d68425e25476c9adc12cb,24.0000
70dc695dd938f6274d100e4ed738edc56c0e6f3dd99db92e78d8745154e2f33b,4005.0000,3135,Panadol Advance tablets x16,cd0dacb11ad108acf7c7fbc32707ccb366dd84f0b8432df30931e319dc22dfff,85c90d2e8642516b9a83070d2f22e1c974c43bf16cee292494dd4baf344b2bad,cc5d9b52e0413df048465174983148e4686ec3704cee52a045ff1aac8598297d,5df3e4da2395aef5c8b3267b7253bb118eae178abf3d68425e25476c9adc12cb,16.0000
36717e84e04ec618b2c47bfa99624a8268e0388ea661f464a015d3cbb3699463,3454.0000,2832,Dickinson & Morris Single Pork Pie 140g,39fd9f5edff1d9d3918c6db327ceb8bc7ad6145c18a36aa0ca8a1596e1c3440b,0a4b6cd2b427bc78329f42eac120848baff9f7426ae6bae29a6f1e509204b60d,d9e72a4f8767c58acd7fd34209dfa8a03f676322c37747609ed00c70d65bb84a,a0ceb82a8f906b9a7c0de5f7b69ed8235abe4d17ad85291d01fa7e5d4fc2eb76,145.0000
6b4b021061f2870cd68968d52c08b392f783214e67d1d175213a0a114bacdafc,2639.0000,1968,JS Strawberry&Kiwi Still Water 4x500ml,72d39ee09af8b90f87ac42d89ea8f218a3ef87f519e3cf5e2d5a37e1adb1dbf3,d9e72a4f8767c58acd7fd34209dfa8a03f676322c37747609ed00c70d65bb84a,8a3145954d7ce64db5987cdae859f9ab9a8f350a5de9e50ef626a61cafe8228d,ba4bb830851d1dd99498995f47a53350622443f80688ea209b027b8aa4841452,2000.0000
b7ad9b8310181c13a4714ac6305e2e04f2b8aea9584eed05b192c3fcb9b97059,6290.0000,3198,JS House Sauvignon Blanc 75cl,25a257f3b5f6fb91bbf7a643e617e8ffb802166283c80fa54dd3696fd80771dd,108bea52c4fe988cac71128f717b8782dde2455c622a94af3a1a5d6a55024c97,ae20e396f164eab3a9c70b51a259a1f00c2be82094cb3dc49bbe77dba2ce2d3b,dc3a1ea6c2749c1a91cb06167442c3e5d0dbf6107dc1b8caf13cb31b162c0aaa,750.0000
f583472c9a5cb8c255615959ca999276381c69ac99a9da71dfece5983de3a7f7,1797.0000,1409,JS House Malbec 225cl,90664a41c7c187b75dd77ff8fc1ac6a5047bf6f4cbc8b05337a6514bfaa736fa,108bea52c4fe988cac71128f717b8782dde2455c622a94af3a1a5d6a55024c97,ae20e396f164eab3a9c70b51a259a1f00c2be82094cb3dc49bbe77dba2ce2d3b,dc3a1ea6c2749c1a91cb06167442c3e5d0dbf6107dc1b8caf13cb31b162c0aaa,2250.0000
2f1ebcc693571833301f9a7111574ff94eb6388a1d8884e1528e0cc30e27a607,2523.0000,1161,JS House Soave 75cl,25a257f3b5f6fb91bbf7a643e617e8ffb802166283c80fa54dd3696fd80771dd,108bea52c4fe988cac71128f717b8782dde2455c622a94af3a1a5d6a55024c97,ae20e396f164eab3a9c70b51a259a1f00c2be82094cb3dc49bbe77dba2ce2d3b,dc3a1ea6c2749c1a91cb06167442c3e5d0dbf6107dc1b8caf13cb31b162c0aaa,75.0000
91557294e6642e17c0917e5e93af09c0295378017ddc80ccf959f43292d208a3,1333.0000,1025,JS House Cabernet Sauvignon 225cl,90664a41c7c187b75dd77ff8fc1ac6a5047bf6f4cbc8b05337a6514bfaa736fa,108bea52c4fe988cac71128f717b8782dde2455c622a94af3a1a5d6a55024c97,ae20e396f164eab3a9c70b51a259a1f00c2be82094cb3dc49bbe77dba2ce2d3b,dc3a1ea6c2749c1a91cb06167442c3e5d0dbf6107dc1b8caf13cb31b162c0aaa,2250.0000
5a57844007906428852cb07a1be083e8c301afadafe2eb062f49d807a9a8cd05,1603.0000,1512,Comfort creations strawberry lily 30w,9a385379379eeb1370faccba229b62b957936daa5d5ae9359b3019256949ae42,63d36a94b35b051e0aa041ca86b1b9b0615f3a6ec21c74fed6a0fedd28abce8b,be1087c7b22009ea350a1d5e748a5987a5aaa6e327342bb07887f3b931b3c533,3f7b2207bad71d03813ba16857e15f95259c820696203c97e51192ff6fd9c03d,900.0000
7451d0a9f6e7d5daa6e542b7dca2fa037765c2aa0d9baee1cb53ac9301ae2ad2,2073.0000,1527,Sainsbury's Apple Shampoo 500ml,50193c8149219aead3a596a2ee54e673096d621a48ed8adeacd13694f1668c39,bcc785f9caa95af19b9c1a8e7acdf4e5bf0d62b60c9a81c5ad6364829f1df2b5,b5cb7d9466616c412f7dd11d7c0055bad3cc761277a6fee587a8ec5a571af578,5df3e4da2395aef5c8b3267b7253bb118eae178abf3d68425e25476c9adc12cb,500.0000
f06a25f221bf290f7e51468e35eb5a78a62172ada73f4b8180e29d719a4da53e,1913.0000,1759,GoodBoy compostable poop bags x50,816bf3fa756d6d4aa47b5866261a3d1eec63fe9f83ec2400f15e425d536da460,7c351d1eebd4b9622bc1122d964ed290c56dcd59959bd5ebfdd9d4ee302d374d,5ea5bb241f5f6c24cea39e063836ed4a7586bb3b163e706e1ef4c9d1a752683c,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,92.0000
3f29c5cf9858167175c90af614e9d15d2ad8a43a0e0d984b554b6e145d477abc,5508.0000,5041,JS dog waste bags x75,816bf3fa756d6d4aa47b5866261a3d1eec63fe9f83ec2400f15e425d536da460,7c351d1eebd4b9622bc1122d964ed290c56dcd59959bd5ebfdd9d4ee302d374d,5ea5bb241f5f6c24cea39e063836ed4a7586bb3b163e706e1ef4c9d1a752683c,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,75.0000
14a97d22f1379cae45966267639bb1b8c95aecf1e5a15c6a1067bf784ec36206,16607.0000,13407,Stamford Street Houmous 200g,c3b86993e032d3ca29808af90971212a0e4315a2b9ec7c4ff5a9323da3be557c,12d72d6a20d82aa59a67e6f872e879d1e69bc94278a48bd5f0645cd8cd586d78,d9e72a4f8767c58acd7fd34209dfa8a03f676322c37747609ed00c70d65bb84a,a0ceb82a8f906b9a7c0de5f7b69ed8235abe4d17ad85291d01fa7e5d4fc2eb76,200.0000
d0eb42d1dcb72179895e3e730bddaa69ce7edd664ecee97dd92e0ed55ef955b2,2733.0000,1931,Stamford St Mixed Portions Pack 2kg,3c8ce8fb5c9e638194a1f1895544f8a8ba3678c5386fe7cdddfdd690099e8429,a8d52ed03936619b2d8cccc86e644776efb844c491937dbc1be1a7e073d75e7d,03e65f1b7dfe3daa0e328cdbf887b44125056ff22f55b0dc6e451163b3554b4c,128e9e0029ed6bd2c7b33fab214183b44a6719fa90b40fae65a7a6e4b57413ea,2000.0000
394add7c80c8885edd2682212c672532c2ff470107bcb6ca5933293a21e6a3e1,1108.0000,563,Js Frozen Chicken Liver Pots 250g,6b9b75627b8662ebb23a9a2ae342ecb7fec4c66315971a881f737dafe6bef3b5,a8d52ed03936619b2d8cccc86e644776efb844c491937dbc1be1a7e073d75e7d,03e65f1b7dfe3daa0e328cdbf887b44125056ff22f55b0dc6e451163b3554b4c,128e9e0029ed6bd2c7b33fab214183b44a6719fa90b40fae65a7a6e4b57413ea,250.0000
64eeeb062d909369ec8d909893097d319e7074546af0af7dcf062dfb0d4823f0,9.0000,9,JS Xmas Mixed Nuts 225g,994fa2d8010638fb354a73a1d747f646625e4c57c564e617936f939e32aa54ed,577d2f7bea6b6d16dddcb7518bc68b31f78f3f8475fecb2386a8d62d52b82483,8bfa6e538f4f31a800d745bfd5419ecbdb35b1b2e7033a0c350572bda612b2a1,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,250.0000
c727ddb3835681b5799321e309c7b79d18be656711c21ef8d16e23b755955162,1.0000,1,JS Xmas Brazil Nuts 250g,994fa2d8010638fb354a73a1d747f646625e4c57c564e617936f939e32aa54ed,577d2f7bea6b6d16dddcb7518bc68b31f78f3f8475fecb2386a8d62d52b82483,8bfa6e538f4f31a800d745bfd5419ecbdb35b1b2e7033a0c350572bda612b2a1,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,250.0000
f8f8bba50d159c2ec2c31ae7e34d26768836c3be20773f9355c33957b63a224f,1022.0000,891,Stamford Street Co. Potatoes 2.5kg,fa13b3cc54adf0e50ce8530ecb43e7473522d44f36c5c4731d2cc3dbc77f0791,ebce93573708f7632d2c9b191a47931bd7221cd3eade63e4a040a5ca67a25ef0,142249d367b4f1b80376e0946d82db0231483258d9826e01484e7cc67fe71072,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,2500.0000
5c6a22738773000d5836e8a1e6c21143f0fbba7f0bb726dc83887cad647ee25f,2671.0000,2415,TTD Chicken & Bacon Pasta Bake 375g,24c884cf08358ec75f27c1dc3ca9b33933e3cabe06e6837666d40175683096c2,19ca7cde91b11753df8c84c9cb0f89f64b11785e5abab9e670cbd70922f53e8e,50e6fcc6b92f8b6c777f4f6b57af45c00acee4e8b200e33e3ced4585b0566f5f,a0ceb82a8f906b9a7c0de5f7b69ed8235abe4d17ad85291d01fa7e5d4fc2eb76,375.0000
9275d19e0cb75654954f5a5c86ec6cb03060f72c962e628a5cfbaae3181d8d1b,2205.0000,1744,JS Roast Lamb Dinner 400g,8bcb7762fd5a55cfea90dcc35e004853f1f0f39c98fa5b2197bb77d4b9dc07bc,b239adfe8f150a65083a4b18069a3dfbd9f5def737128f312a453d130baa64f1,c24a7aa07026be60ad6cf15c864770a69fd2da9fba0308f4fc3cb45033438ba6,3f3e52f9cec4a3ebe9636b5e483e3c220ba506b24257083cc10b48fb93f459d0,400.0000
252fde7c4a13063230fae19907d0e47458cba892e6c3bf06dd2a097203591d98,1821.0000,1378,Young's Salmon Fillet Dinner 380g,37e0c477a11c456dae522ca8a6982febb84ab38612e6ed9ab53cdad48347a75a,b239adfe8f150a65083a4b18069a3dfbd9f5def737128f312a453d130baa64f1,c24a7aa07026be60ad6cf15c864770a69fd2da9fba0308f4fc3cb45033438ba6,3f3e52f9cec4a3ebe9636b5e483e3c220ba506b24257083cc10b48fb93f459d0,380.0000
7b5a74d69975f38dcbfa96e3a42901fe607b7879a1d2d5a367f1a7e9ce83e13b,2149.0000,1643,JS chicken hotpot dinner 400g,8bcb7762fd5a55cfea90dcc35e004853f1f0f39c98fa5b2197bb77d4b9dc07bc,b239adfe8f150a65083a4b18069a3dfbd9f5def737128f312a453d130baa64f1,c24a7aa07026be60ad6cf15c864770a69fd2da9fba0308f4fc3cb45033438ba6,3f3e52f9cec4a3ebe9636b5e483e3c220ba506b24257083cc10b48fb93f459d0,400.0000
0c2964149abd29fd2d3395a858050805eb4a24446e745d9ea6c60f5e755790d8,4286.0000,2628,Hubbards Pasta Shapes 1kg,35bf297b046d0436b551d492ea06869a9a6997bdb08adcf97008366ae0303987,07f2777628f6d30dfbdcade46a7913c2ea6cdf145abace6a89df2429241d7c22,94541ccaff23cee3cec8c3c40ddae8ea0ffe0763462571ab1153e370aa63fd68,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,1000.0000
da52acc39962220d32dbaaa6f0fb2ca3de2366343b00d0e4d2bc71ede2a53b7e,19870.0000,14465,JS CREAM CRACKER 300G,b4ae75df5ceddf33fb6e9bfc1e9f99fcd6942f7d6de57aff1bf814a3d632efa8,7d2dc3b131872bab93bf548f4eaa2f1bb8d828661773c1fd4ac3dc21d21ed480,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,300.0000
7c79be905ac4a2b998e6a437a265a842d2e5b6dd0721ec9fc221e552c8093286,2296.0000,1720,SSTC yoghurts 4x125g,594c6454203352d44afd519f425d4a66022bb34be36161a7ca74b219fd4e4f6a,b3524e8fbbe937b82024fce2dcdb680595c98eeec7e9fc6c4b51c32081bae2cd,61e07ad3567f592c2b8d9f61dcdb23c6a942e9ebcb6761d60080a789057ae880,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,500.0000
0610e0fb45ca2c774672a4f568a6a26450a40ce99b67b6eeba32862a21064c16,6859.0000,3045,JS TTD COFFEE MOUSSE 100G,6b99cc91ca80b08a38c61537b1b393a09b99e27a1bbbc75c7093d5ca7f10a625,b3524e8fbbe937b82024fce2dcdb680595c98eeec7e9fc6c4b51c32081bae2cd,61e07ad3567f592c2b8d9f61dcdb23c6a942e9ebcb6761d60080a789057ae880,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,100.0000
3bb9b439b84a4a433288c29bc34558981969f9d5ceb39e04617a63a02a790991,19611.0000,8782,Hubbard's Peach Slices 411g,797710a6058e3918641c68cf3d677527aead02510a90b8241ea03dd1fc054ad8,3a444f565c057da936bd14107211b03d6ab7eb6c96615fb1aabab6e324d58b1f,476f86cfc3bd7adf751f5949b67b5d7f93d00ecfe0df9aebe8617c411592f93b,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,411.0000
1fb1081fa74a45e18db8223e150ddf7ab1b6953b9d837a4f056f5b31df981c4c,2693.0000,2321,Bio Catolet paper cat litter 12L,16be8024fb14038b5509cc9a49fa7ce40b5549c4e7694044b21803ab2db0cf1a,083b1bcdf8604abe9ad073177f099c2c9e45361a3c62e3bbd54fd914d5546f90,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,12.0000
fcdafeda1fcdd916dd255a49734a80e2e20c2ad59b09e2dc4e9fd01071074c64,1767.0000,1498,JS odour control cat litter 10L,16be8024fb14038b5509cc9a49fa7ce40b5549c4e7694044b21803ab2db0cf1a,083b1bcdf8604abe9ad073177f099c2c9e45361a3c62e3bbd54fd914d5546f90,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,4.0000
529aa00339d1b7fb7344d0e1f6799a1ae4b6a267ef4c96a5c95a68ac0677d0eb,2411.0000,2411,Catsan hygiene cat litter 20L,16be8024fb14038b5509cc9a49fa7ce40b5549c4e7694044b21803ab2db0cf1a,083b1bcdf8604abe9ad073177f099c2c9e45361a3c62e3bbd54fd914d5546f90,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,9.6700
2dafff8fb5c89589c6e387c525f00a609d08b8acc3fd651e5e42871c12ce5822,6754.0000,5260,Stamford Street Cat Litter 10L,16be8024fb14038b5509cc9a49fa7ce40b5549c4e7694044b21803ab2db0cf1a,083b1bcdf8604abe9ad073177f099c2c9e45361a3c62e3bbd54fd914d5546f90,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,10.0000
ae2a5a40f36969e889122c18bab856773742e03dd16ab33d623b57f73afcbac3,1070.0000,989,Felight anti-bacterial cat litter 10L,16be8024fb14038b5509cc9a49fa7ce40b5549c4e7694044b21803ab2db0cf1a,083b1bcdf8604abe9ad073177f099c2c9e45361a3c62e3bbd54fd914d5546f90,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,4.0000
a45deab02cca0f0b3542910c096d42226a66130e6bf68d640b3270ab1b4f2916,3916.0000,3485,JS anti-bac ultra clumping cat litter 8L,16be8024fb14038b5509cc9a49fa7ce40b5549c4e7694044b21803ab2db0cf1a,083b1bcdf8604abe9ad073177f099c2c9e45361a3c62e3bbd54fd914d5546f90,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,7.0000
e43d72ab26a7ef64c17a60755323ff192e1b66e5cb03a1d47cd19cb87c2305a9,1098.0000,1098,Felight anti-bacterial cat litter 20L,16be8024fb14038b5509cc9a49fa7ce40b5549c4e7694044b21803ab2db0cf1a,083b1bcdf8604abe9ad073177f099c2c9e45361a3c62e3bbd54fd914d5546f90,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,6.2700
3a6d26591a16b53f4024b29c0897155ee9825bdb6ae30eff19578b6be1819135,8900.0000,8030,Catsan hygiene cat litter 10L,16be8024fb14038b5509cc9a49fa7ce40b5549c4e7694044b21803ab2db0cf1a,083b1bcdf8604abe9ad073177f099c2c9e45361a3c62e3bbd54fd914d5546f90,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,4844.0000
2ea1a20ee824ce672e4a8e6e0a7b429da5e641a98fb6f9d48da8d212ab9608bd,7927.0000,7031,JS recycled FSC wood cat litter 10L,16be8024fb14038b5509cc9a49fa7ce40b5549c4e7694044b21803ab2db0cf1a,083b1bcdf8604abe9ad073177f099c2c9e45361a3c62e3bbd54fd914d5546f90,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,10.0000
d6b891d8579605df8e7a8188fa294d135e11d7dfcd051ef13140045b10d38c96,16775.0000,10964,Stamford Street Digestive Biscuits 400g,cc1fedd641cf2ecdec55704ca5e33dbe3764d4015b795b9260cbf29d4ec58d4b,41572b3083a3d3ce080c47469900c0573f367489f7ebe083fc78a48f009c2876,2794ff1d0a8586ee24977f9eacc35f7814c1cbb850a5936814e62c61b3b62b6b,c3be12edf9bea03da807647c489dcccd824f7a85f8f563d7e9f62a5209618578,400.0000
7b1594811c3b766c53b1af26510320293d28efbb0da1cabbd51c9c7f63a5aaef,4491.0000,3868,JS Rocket Lollies 8pkt 464ml,20f2db59b49ea2d6c7f6da776b616adf0529737c4e7b478dbcee786c7f793303,e0cde6bbce524881956da0957a66ddaff143f9ad7c7a2d4d8af626dd76485745,087426b8ff76663c15bf248de9c6120975fd717b4ca4afe7280e2a02b4912dda,3f3e52f9cec4a3ebe9636b5e483e3c220ba506b24257083cc10b48fb93f459d0,464.0000
8e4941a8b12078b60050d32df3ded9da2648265c45787949408b8eac39d16c8c,3317.0000,2326,Webbox Lick-e-Lix liver & grass 5x15g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,75.0000
0e256d9b54e4435ba9b5f6602954895ed0359af2fbc049754df011e350a176cd,2200.0000,1491,Whiskas temptations chicken & cheese 60g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,60.0000
ff16b894cc729f76a7b6f32fc9b5b561f64339f8efff77eb2b671d30b3fc90b2,3933.0000,2913,Webbox chckn & liver tasty sticks x6 30g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,30.0000
a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,3420.0000,2786,Dreamies cat treats chicken 60g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,60.0000
fbc6c2f2e7377f3f23586dc4638498da349e6613be36116668010de6943251b5,3892.0000,2988,Webbox turkey & lamb tasty sticks x6 30g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,30.0000
7eaeef54a7423fe503f27b9783b29ff3f6bb358043576c35fa39a0de50c900e7,2229.0000,1782,Webbox cat sticks with duck x6 30g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,30.0000
e7b3ced7305e15831a363c810e5caa9e2fdc23023048de58dec1d05517794427,2159.0000,1691,JS snack pockets cheese 65g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,65.0000
197ce5e499a6ac916c4e2c97e2e747ee6f1ea6378e752a38c26fa2537f8891d3,1654.0000,1381,Felix goody bag original/party mix 200g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,200.0000
958dd9d4ec7c582197911acbb0f1d3893ccfac859c96f24a7e453b0a64e7062b,3400.0000,2692,JS deli sticks salmon & trout x10 50g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,50.0000
e0ffb21202d667b346b2eaa315e9bd9b9bc82412c9a9190f10e38f2b97ad42f6,4769.0000,3592,Webbox salmon & trout tasty stick x6 30g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,30.0000
6ce1ea67c7c152a9275cb6254c8d0189302375d6ec3d3b4b71baa905cf069067,1524.0000,1294,Dreamies cat treats chicken & duck 60g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,60.0000
d1a7d185f4ad73de74d59c3ce0bff0831b51e59b00f57fe44b53bb23198cec20,9971.0000,6250,Webbox lick-e-lix chicken 5x15g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,75.0000
218e02b88a0a394e47593fbb718462a4ab36964ee332e51d5cf3cdee094061f6,1834.0000,1591,Dreamies cat treats tuna salmon mix 60g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,60.0000
005ee88ad0a4d580affd599d79b8fef64be180a782cacb5118f9ecac2772b049,1386.0000,1045,Felix goody bag seaside/ocean mix 60g,fa5ac9c733215c712a4cbd4ee484090b990169196a7ad0d7ff1bdf4483b9bbea,679913ee931f6ced8e1f6b8dc8403e8bd8925f113bc6c5314e8a66e53ae74e35,8bf754f57d95e45c904217a724480ad69378d5ab5a9f243a6ceeec62d8838662,5ffc1f1d48e32ed011478c1f2824079746972ee0f82c7ad844e10077e505597e,60.0000
